"","Row","view","time","name"
"538",48,41971,"2015-11-17","Barack_Obama"
"539",49,40790,"2015-11-18","Barack_Obama"
"540",50,38957,"2015-11-19","Barack_Obama"
"541",51,35506,"2015-11-20","Barack_Obama"
"542",52,31803,"2015-11-21","Barack_Obama"
"543",53,32780,"2015-11-22","Barack_Obama"
"544",54,33683,"2015-11-23","Barack_Obama"
"545",55,32278,"2015-11-24","Barack_Obama"
"546",56,30930,"2015-11-25","Barack_Obama"
"547",57,33739,"2015-11-26","Barack_Obama"
"548",58,26742,"2015-11-27","Barack_Obama"
"549",59,24745,"2015-11-28","Barack_Obama"
"550",60,26682,"2015-11-29","Barack_Obama"
"551",61,28952,"2015-11-30","Barack_Obama"
"552",62,29879,"2015-12-01","Barack_Obama"
"553",63,29045,"2015-12-02","Barack_Obama"
"554",64,32281,"2015-12-03","Barack_Obama"
"555",65,34636,"2015-12-04","Barack_Obama"
"556",66,28089,"2015-12-05","Barack_Obama"
"557",67,30440,"2015-12-06","Barack_Obama"
"558",68,49388,"2015-12-07","Barack_Obama"
"559",69,44294,"2015-12-08","Barack_Obama"
"560",70,45120,"2015-12-09","Barack_Obama"
"561",71,37960,"2015-12-10","Barack_Obama"
"562",72,33222,"2015-12-11","Barack_Obama"
"563",73,28254,"2015-12-12","Barack_Obama"
"564",74,30848,"2015-12-13","Barack_Obama"
"565",75,37906,"2015-12-14","Barack_Obama"
"566",76,31832,"2015-12-15","Barack_Obama"
"567",77,37752,"2015-12-16","Barack_Obama"
"568",78,29782,"2015-12-17","Barack_Obama"
"569",79,32274,"2015-12-18","Barack_Obama"
"570",80,27739,"2015-12-19","Barack_Obama"
"571",81,48117,"2015-12-20","Barack_Obama"
"572",82,31609,"2015-12-21","Barack_Obama"
"573",83,27269,"2015-12-22","Barack_Obama"
"574",84,24894,"2015-12-23","Barack_Obama"
"575",85,22465,"2015-12-24","Barack_Obama"
"576",86,22877,"2015-12-25","Barack_Obama"
"577",87,25474,"2015-12-26","Barack_Obama"
"578",88,23848,"2015-12-27","Barack_Obama"
"579",89,22726,"2015-12-28","Barack_Obama"
"580",90,22982,"2015-12-29","Barack_Obama"
"581",91,23780,"2015-12-30","Barack_Obama"
"582",92,26204,"2015-12-31","Barack_Obama"
"583",93,26166,"2016-01-01","Barack_Obama"
"584",94,30651,"2016-01-02","Barack_Obama"
"585",95,31395,"2016-01-03","Barack_Obama"
"586",96,29989,"2016-01-04","Barack_Obama"
"587",97,39443,"2016-01-05","Barack_Obama"
"588",98,43359,"2016-01-06","Barack_Obama"
"589",99,34401,"2016-01-07","Barack_Obama"
"590",100,35558,"2016-01-08","Barack_Obama"
"591",101,27895,"2016-01-09","Barack_Obama"
"592",102,30057,"2016-01-10","Barack_Obama"
"593",103,29914,"2016-01-11","Barack_Obama"
"594",104,37043,"2016-01-12","Barack_Obama"
"595",105,102339,"2016-01-13","Barack_Obama"
"596",106,54080,"2016-01-14","Barack_Obama"
"597",107,45170,"2016-01-15","Barack_Obama"
"598",108,38804,"2016-01-16","Barack_Obama"
"599",109,39823,"2016-01-17","Barack_Obama"
"600",110,43868,"2016-01-18","Barack_Obama"
"601",111,40486,"2016-01-19","Barack_Obama"
"602",112,38653,"2016-01-20","Barack_Obama"
"603",113,35508,"2016-01-21","Barack_Obama"
"604",114,31347,"2016-01-22","Barack_Obama"
"605",115,28328,"2016-01-23","Barack_Obama"
"606",116,31291,"2016-01-24","Barack_Obama"
"607",117,31666,"2016-01-25","Barack_Obama"
"608",118,35489,"2016-01-26","Barack_Obama"
"609",119,38200,"2016-01-27","Barack_Obama"
"610",120,36143,"2016-01-28","Barack_Obama"
"611",121,34015,"2016-01-29","Barack_Obama"
"612",122,28010,"2016-01-30","Barack_Obama"
"613",123,32511,"2016-01-31","Barack_Obama"
"614",124,40019,"2016-02-01","Barack_Obama"
"615",125,60929,"2016-02-02","Barack_Obama"
"616",126,43575,"2016-02-03","Barack_Obama"
"617",127,43012,"2016-02-04","Barack_Obama"
"618",128,39308,"2016-02-05","Barack_Obama"
"619",129,29192,"2016-02-06","Barack_Obama"
"620",130,36964,"2016-02-07","Barack_Obama"
"621",131,35879,"2016-02-08","Barack_Obama"
"622",132,38342,"2016-02-09","Barack_Obama"
"623",133,52600,"2016-02-10","Barack_Obama"
"624",134,41518,"2016-02-11","Barack_Obama"
"625",135,38904,"2016-02-12","Barack_Obama"
"626",136,35887,"2016-02-13","Barack_Obama"
"627",137,48557,"2016-02-14","Barack_Obama"
"628",138,46698,"2016-02-15","Barack_Obama"
"629",139,47491,"2016-02-16","Barack_Obama"
"630",140,49374,"2016-02-17","Barack_Obama"
"631",141,44616,"2016-02-18","Barack_Obama"
"632",142,42146,"2016-02-19","Barack_Obama"
"633",143,34059,"2016-02-20","Barack_Obama"
"634",144,48873,"2016-02-21","Barack_Obama"
"635",145,50100,"2016-02-22","Barack_Obama"
"636",146,49416,"2016-02-23","Barack_Obama"
"637",147,47079,"2016-02-24","Barack_Obama"
"638",148,41397,"2016-02-25","Barack_Obama"
"639",149,42751,"2016-02-26","Barack_Obama"
"640",150,34074,"2016-02-27","Barack_Obama"
"641",151,38684,"2016-02-28","Barack_Obama"
"642",152,39797,"2016-02-29","Barack_Obama"
"643",153,43899,"2016-03-01","Barack_Obama"
"644",154,64109,"2016-03-02","Barack_Obama"
"645",155,48559,"2016-03-03","Barack_Obama"
"646",156,47458,"2016-03-04","Barack_Obama"
"647",157,37051,"2016-03-05","Barack_Obama"
"648",158,52412,"2016-03-06","Barack_Obama"
"649",159,55198,"2016-03-07","Barack_Obama"
"650",160,39358,"2016-03-08","Barack_Obama"
"651",161,43298,"2016-03-09","Barack_Obama"
"652",162,43314,"2016-03-10","Barack_Obama"
"653",163,48691,"2016-03-11","Barack_Obama"
"654",164,46356,"2016-03-12","Barack_Obama"
"655",165,44452,"2016-03-13","Barack_Obama"
"656",166,43686,"2016-03-14","Barack_Obama"
"657",167,49236,"2016-03-15","Barack_Obama"
"658",168,65630,"2016-03-16","Barack_Obama"
"659",169,46865,"2016-03-17","Barack_Obama"
"660",170,37013,"2016-03-18","Barack_Obama"
"661",171,31721,"2016-03-19","Barack_Obama"
"662",172,39117,"2016-03-20","Barack_Obama"
"663",173,48848,"2016-03-21","Barack_Obama"
"664",174,50235,"2016-03-22","Barack_Obama"
"665",175,50453,"2016-03-23","Barack_Obama"
"666",176,42751,"2016-03-24","Barack_Obama"
"667",177,34149,"2016-03-25","Barack_Obama"
"668",178,29820,"2016-03-26","Barack_Obama"
"669",179,36168,"2016-03-27","Barack_Obama"
"670",180,34043,"2016-03-28","Barack_Obama"
"671",181,33991,"2016-03-29","Barack_Obama"
"672",182,33377,"2016-03-30","Barack_Obama"
"673",183,30449,"2016-03-31","Barack_Obama"
"674",184,30041,"2016-04-01","Barack_Obama"
"675",185,28362,"2016-04-02","Barack_Obama"
"676",186,27649,"2016-04-03","Barack_Obama"
"677",187,29520,"2016-04-04","Barack_Obama"
"678",188,33024,"2016-04-05","Barack_Obama"
"679",189,33425,"2016-04-06","Barack_Obama"
"680",190,31165,"2016-04-07","Barack_Obama"
"681",191,28876,"2016-04-08","Barack_Obama"
"682",192,25190,"2016-04-09","Barack_Obama"
"683",193,26365,"2016-04-10","Barack_Obama"
"684",194,28880,"2016-04-11","Barack_Obama"
"685",195,26467,"2016-04-12","Barack_Obama"
"686",196,25462,"2016-04-13","Barack_Obama"
"687",197,25828,"2016-04-14","Barack_Obama"
"688",198,25335,"2016-04-15","Barack_Obama"
"689",199,21935,"2016-04-16","Barack_Obama"
"690",200,23663,"2016-04-17","Barack_Obama"
"691",201,26294,"2016-04-18","Barack_Obama"
"692",202,29046,"2016-04-19","Barack_Obama"
"693",203,33923,"2016-04-20","Barack_Obama"
"694",204,30524,"2016-04-21","Barack_Obama"
"695",205,37881,"2016-04-22","Barack_Obama"
"696",206,34815,"2016-04-23","Barack_Obama"
"697",207,35820,"2016-04-24","Barack_Obama"
"698",208,34902,"2016-04-25","Barack_Obama"
"699",209,29575,"2016-04-26","Barack_Obama"
"700",210,34297,"2016-04-27","Barack_Obama"
"701",211,30080,"2016-04-28","Barack_Obama"
"702",212,28910,"2016-04-29","Barack_Obama"
"703",213,25277,"2016-04-30","Barack_Obama"
"704",214,83580,"2016-05-01","Barack_Obama"
"705",215,77608,"2016-05-02","Barack_Obama"
"706",216,53453,"2016-05-03","Barack_Obama"
"707",217,55854,"2016-05-04","Barack_Obama"
"708",218,46527,"2016-05-05","Barack_Obama"
"709",219,40432,"2016-05-06","Barack_Obama"
"710",220,38759,"2016-05-07","Barack_Obama"
"711",221,43226,"2016-05-08","Barack_Obama"
"712",222,38802,"2016-05-09","Barack_Obama"
"713",223,34989,"2016-05-10","Barack_Obama"
"714",224,35205,"2016-05-11","Barack_Obama"
"715",225,32509,"2016-05-12","Barack_Obama"
"716",226,30290,"2016-05-13","Barack_Obama"
"717",227,25399,"2016-05-14","Barack_Obama"
"718",228,28995,"2016-05-15","Barack_Obama"
"719",229,35981,"2016-05-16","Barack_Obama"
"720",230,33310,"2016-05-17","Barack_Obama"
"721",231,32555,"2016-05-18","Barack_Obama"
"722",232,29284,"2016-05-19","Barack_Obama"
"723",233,27335,"2016-05-20","Barack_Obama"
"724",234,22260,"2016-05-21","Barack_Obama"
"725",235,25590,"2016-05-22","Barack_Obama"
"726",236,32035,"2016-05-23","Barack_Obama"
"727",237,33062,"2016-05-24","Barack_Obama"
"728",238,31909,"2016-05-25","Barack_Obama"
"729",239,33763,"2016-05-26","Barack_Obama"
"730",240,33851,"2016-05-27","Barack_Obama"
"731",241,25954,"2016-05-28","Barack_Obama"
"732",242,24495,"2016-05-29","Barack_Obama"
"733",243,26714,"2016-05-30","Barack_Obama"
"734",244,26355,"2016-05-31","Barack_Obama"
"735",245,25470,"2016-06-01","Barack_Obama"
"736",1,11497,"2015-10-01","Hillary_Clinton"
"737",2,10223,"2015-10-02","Hillary_Clinton"
"738",3,8411,"2015-10-03","Hillary_Clinton"
"739",4,13767,"2015-10-04","Hillary_Clinton"
"740",5,15780,"2015-10-05","Hillary_Clinton"
"741",6,12740,"2015-10-06","Hillary_Clinton"
"742",7,14933,"2015-10-07","Hillary_Clinton"
"743",8,14869,"2015-10-08","Hillary_Clinton"
"744",9,11648,"2015-10-09","Hillary_Clinton"
"745",10,9359,"2015-10-10","Hillary_Clinton"
"746",11,11570,"2015-10-11","Hillary_Clinton"
"747",12,13920,"2015-10-12","Hillary_Clinton"
"748",13,20038,"2015-10-13","Hillary_Clinton"
"749",14,98079,"2015-10-14","Hillary_Clinton"
"750",15,30089,"2015-10-15","Hillary_Clinton"
"751",16,20158,"2015-10-16","Hillary_Clinton"
"752",17,15623,"2015-10-17","Hillary_Clinton"
"753",18,15510,"2015-10-18","Hillary_Clinton"
"754",19,16116,"2015-10-19","Hillary_Clinton"
"755",20,16311,"2015-10-20","Hillary_Clinton"
"756",21,19197,"2015-10-21","Hillary_Clinton"
"757",22,39542,"2015-10-22","Hillary_Clinton"
"758",23,39708,"2015-10-23","Hillary_Clinton"
"759",24,23337,"2015-10-24","Hillary_Clinton"
"760",25,20793,"2015-10-25","Hillary_Clinton"
"761",26,22095,"2015-10-26","Hillary_Clinton"
"762",27,17895,"2015-10-27","Hillary_Clinton"
"763",28,18104,"2015-10-28","Hillary_Clinton"
"764",29,18041,"2015-10-29","Hillary_Clinton"
"765",30,14320,"2015-10-30","Hillary_Clinton"
"766",31,11649,"2015-10-31","Hillary_Clinton"
"767",32,10418,"2015-11-01","Hillary_Clinton"
"768",33,11655,"2015-11-02","Hillary_Clinton"
"769",34,12562,"2015-11-03","Hillary_Clinton"
"770",35,12704,"2015-11-04","Hillary_Clinton"
"771",36,11746,"2015-11-05","Hillary_Clinton"
"772",37,12976,"2015-11-06","Hillary_Clinton"
"773",38,21515,"2015-11-07","Hillary_Clinton"
"774",39,12481,"2015-11-08","Hillary_Clinton"
"775",40,11785,"2015-11-09","Hillary_Clinton"
"776",41,11226,"2015-11-10","Hillary_Clinton"
"777",42,13500,"2015-11-11","Hillary_Clinton"
"778",43,12354,"2015-11-12","Hillary_Clinton"
"779",44,12454,"2015-11-13","Hillary_Clinton"
"780",45,10289,"2015-11-14","Hillary_Clinton"
"781",46,31216,"2015-11-15","Hillary_Clinton"
"782",47,14173,"2015-11-16","Hillary_Clinton"
"783",48,12296,"2015-11-17","Hillary_Clinton"
"784",49,11708,"2015-11-18","Hillary_Clinton"
"785",50,12098,"2015-11-19","Hillary_Clinton"
"786",51,10633,"2015-11-20","Hillary_Clinton"
"787",52,10187,"2015-11-21","Hillary_Clinton"
"788",53,10081,"2015-11-22","Hillary_Clinton"
"789",54,10314,"2015-11-23","Hillary_Clinton"
"790",55,9899,"2015-11-24","Hillary_Clinton"
"791",56,7698,"2015-11-25","Hillary_Clinton"
"792",57,7710,"2015-11-26","Hillary_Clinton"
"793",58,7368,"2015-11-27","Hillary_Clinton"
"794",59,7125,"2015-11-28","Hillary_Clinton"
"795",60,7931,"2015-11-29","Hillary_Clinton"
"796",61,8917,"2015-11-30","Hillary_Clinton"
"797",62,9839,"2015-12-01","Hillary_Clinton"
"798",63,10382,"2015-12-02","Hillary_Clinton"
"799",64,9267,"2015-12-03","Hillary_Clinton"
"800",65,8337,"2015-12-04","Hillary_Clinton"
"801",66,6843,"2015-12-05","Hillary_Clinton"
"802",67,8047,"2015-12-06","Hillary_Clinton"
"803",68,10059,"2015-12-07","Hillary_Clinton"
"804",69,14286,"2015-12-08","Hillary_Clinton"
"805",70,15351,"2015-12-09","Hillary_Clinton"
"806",71,13818,"2015-12-10","Hillary_Clinton"
"807",72,13706,"2015-12-11","Hillary_Clinton"
"808",73,11211,"2015-12-12","Hillary_Clinton"
"809",74,10745,"2015-12-13","Hillary_Clinton"
"810",75,11613,"2015-12-14","Hillary_Clinton"
"811",76,11598,"2015-12-15","Hillary_Clinton"
"812",77,19288,"2015-12-16","Hillary_Clinton"
"813",78,12394,"2015-12-17","Hillary_Clinton"
"814",79,10995,"2015-12-18","Hillary_Clinton"
"815",80,10886,"2015-12-19","Hillary_Clinton"
"816",81,37383,"2015-12-20","Hillary_Clinton"
"817",82,17255,"2015-12-21","Hillary_Clinton"
"818",83,16753,"2015-12-22","Hillary_Clinton"
"819",84,15670,"2015-12-23","Hillary_Clinton"
"820",85,11806,"2015-12-24","Hillary_Clinton"
"821",86,9864,"2015-12-25","Hillary_Clinton"
"822",87,10263,"2015-12-26","Hillary_Clinton"
"823",88,11491,"2015-12-27","Hillary_Clinton"
"824",89,12291,"2015-12-28","Hillary_Clinton"
"825",90,12063,"2015-12-29","Hillary_Clinton"
"826",91,11942,"2015-12-30","Hillary_Clinton"
"827",92,9835,"2015-12-31","Hillary_Clinton"
"828",93,15621,"2016-01-01","Hillary_Clinton"
"829",94,10885,"2016-01-02","Hillary_Clinton"
"830",95,11333,"2016-01-03","Hillary_Clinton"
"831",96,14466,"2016-01-04","Hillary_Clinton"
"832",97,15422,"2016-01-05","Hillary_Clinton"
"833",98,14035,"2016-01-06","Hillary_Clinton"
"834",99,13578,"2016-01-07","Hillary_Clinton"
"835",100,13496,"2016-01-08","Hillary_Clinton"
"836",101,11626,"2016-01-09","Hillary_Clinton"
"837",102,13270,"2016-01-10","Hillary_Clinton"
"838",103,14690,"2016-01-11","Hillary_Clinton"
"839",104,17360,"2016-01-12","Hillary_Clinton"
"840",105,25324,"2016-01-13","Hillary_Clinton"
"841",106,17564,"2016-01-14","Hillary_Clinton"
"842",107,21742,"2016-01-15","Hillary_Clinton"
"843",108,16580,"2016-01-16","Hillary_Clinton"
"844",109,20040,"2016-01-17","Hillary_Clinton"
"845",110,52959,"2016-01-18","Hillary_Clinton"
"846",111,23837,"2016-01-19","Hillary_Clinton"
"847",112,22432,"2016-01-20","Hillary_Clinton"
"848",113,19483,"2016-01-21","Hillary_Clinton"
"849",114,18955,"2016-01-22","Hillary_Clinton"
"850",115,15998,"2016-01-23","Hillary_Clinton"
"851",116,18591,"2016-01-24","Hillary_Clinton"
"852",117,18489,"2016-01-25","Hillary_Clinton"
"853",118,33665,"2016-01-26","Hillary_Clinton"
"854",119,22351,"2016-01-27","Hillary_Clinton"
"855",120,21770,"2016-01-28","Hillary_Clinton"
"856",121,23935,"2016-01-29","Hillary_Clinton"
"857",122,24347,"2016-01-30","Hillary_Clinton"
"858",123,27261,"2016-01-31","Hillary_Clinton"
"859",124,36520,"2016-02-01","Hillary_Clinton"
"860",125,94925,"2016-02-02","Hillary_Clinton"
"861",126,44607,"2016-02-03","Hillary_Clinton"
"862",127,50031,"2016-02-04","Hillary_Clinton"
"863",128,49759,"2016-02-05","Hillary_Clinton"
"864",129,29302,"2016-02-06","Hillary_Clinton"
"865",130,30355,"2016-02-07","Hillary_Clinton"
"866",131,26762,"2016-02-08","Hillary_Clinton"
"867",132,34324,"2016-02-09","Hillary_Clinton"
"868",133,65709,"2016-02-10","Hillary_Clinton"
"869",134,37149,"2016-02-11","Hillary_Clinton"
"870",135,64277,"2016-02-12","Hillary_Clinton"
"871",136,28868,"2016-02-13","Hillary_Clinton"
"872",137,53962,"2016-02-14","Hillary_Clinton"
"873",138,23522,"2016-02-15","Hillary_Clinton"
"874",139,24670,"2016-02-16","Hillary_Clinton"
"875",140,24299,"2016-02-17","Hillary_Clinton"
"876",141,22511,"2016-02-18","Hillary_Clinton"
"877",142,25459,"2016-02-19","Hillary_Clinton"
"878",143,26822,"2016-02-20","Hillary_Clinton"
"879",144,49695,"2016-02-21","Hillary_Clinton"
"880",145,32147,"2016-02-22","Hillary_Clinton"
"881",146,27208,"2016-02-23","Hillary_Clinton"
"882",147,38339,"2016-02-24","Hillary_Clinton"
"883",148,27834,"2016-02-25","Hillary_Clinton"
"884",149,30515,"2016-02-26","Hillary_Clinton"
"885",150,28671,"2016-02-27","Hillary_Clinton"
"886",151,52715,"2016-02-28","Hillary_Clinton"
"887",152,33299,"2016-02-29","Hillary_Clinton"
"888",153,48556,"2016-03-01","Hillary_Clinton"
"889",154,113285,"2016-03-02","Hillary_Clinton"
"890",155,54817,"2016-03-03","Hillary_Clinton"
"891",156,43927,"2016-03-04","Hillary_Clinton"
"892",157,36728,"2016-03-05","Hillary_Clinton"
"893",158,53203,"2016-03-06","Hillary_Clinton"
"894",159,71456,"2016-03-07","Hillary_Clinton"
"895",160,41022,"2016-03-08","Hillary_Clinton"
"896",161,51076,"2016-03-09","Hillary_Clinton"
"897",162,52085,"2016-03-10","Hillary_Clinton"
"898",163,38134,"2016-03-11","Hillary_Clinton"
"899",164,33070,"2016-03-12","Hillary_Clinton"
"900",165,36821,"2016-03-13","Hillary_Clinton"
"901",166,46168,"2016-03-14","Hillary_Clinton"
"902",167,50521,"2016-03-15","Hillary_Clinton"
"903",168,97243,"2016-03-16","Hillary_Clinton"
"904",169,44696,"2016-03-17","Hillary_Clinton"
"905",170,33650,"2016-03-18","Hillary_Clinton"
"906",171,25460,"2016-03-19","Hillary_Clinton"
"907",172,25602,"2016-03-20","Hillary_Clinton"
"908",173,28712,"2016-03-21","Hillary_Clinton"
"909",174,32954,"2016-03-22","Hillary_Clinton"
"910",175,34989,"2016-03-23","Hillary_Clinton"
"911",176,25577,"2016-03-24","Hillary_Clinton"
"912",177,25348,"2016-03-25","Hillary_Clinton"
"913",178,23945,"2016-03-26","Hillary_Clinton"
"914",179,31886,"2016-03-27","Hillary_Clinton"
"915",180,28969,"2016-03-28","Hillary_Clinton"
"916",181,28503,"2016-03-29","Hillary_Clinton"
"917",182,28452,"2016-03-30","Hillary_Clinton"
"918",183,29562,"2016-03-31","Hillary_Clinton"
"919",184,25582,"2016-04-01","Hillary_Clinton"
"920",185,21198,"2016-04-02","Hillary_Clinton"
"921",186,22893,"2016-04-03","Hillary_Clinton"
"922",187,24196,"2016-04-04","Hillary_Clinton"
"923",188,27690,"2016-04-05","Hillary_Clinton"
"924",189,41684,"2016-04-06","Hillary_Clinton"
"925",190,35270,"2016-04-07","Hillary_Clinton"
"926",191,32841,"2016-04-08","Hillary_Clinton"
"927",192,24977,"2016-04-09","Hillary_Clinton"
"928",193,28996,"2016-04-10","Hillary_Clinton"
"929",194,29106,"2016-04-11","Hillary_Clinton"
"930",195,25475,"2016-04-12","Hillary_Clinton"
"931",196,24367,"2016-04-13","Hillary_Clinton"
"932",197,25653,"2016-04-14","Hillary_Clinton"
"933",198,47395,"2016-04-15","Hillary_Clinton"
"934",199,23831,"2016-04-16","Hillary_Clinton"
"935",200,23076,"2016-04-17","Hillary_Clinton"
"936",201,26924,"2016-04-18","Hillary_Clinton"
"937",202,40986,"2016-04-19","Hillary_Clinton"
"938",203,85505,"2016-04-20","Hillary_Clinton"
"939",204,32462,"2016-04-21","Hillary_Clinton"
"940",205,22398,"2016-04-22","Hillary_Clinton"
"941",206,19939,"2016-04-23","Hillary_Clinton"
"942",207,20063,"2016-04-24","Hillary_Clinton"
"943",208,21925,"2016-04-25","Hillary_Clinton"
"944",209,24666,"2016-04-26","Hillary_Clinton"
"945",210,48275,"2016-04-27","Hillary_Clinton"
"946",211,26948,"2016-04-28","Hillary_Clinton"
"947",212,20944,"2016-04-29","Hillary_Clinton"
"948",213,17332,"2016-04-30","Hillary_Clinton"
"949",214,22658,"2016-05-01","Hillary_Clinton"
"950",215,26015,"2016-05-02","Hillary_Clinton"
"951",216,26333,"2016-05-03","Hillary_Clinton"
"952",217,59190,"2016-05-04","Hillary_Clinton"
"953",218,47135,"2016-05-05","Hillary_Clinton"
"954",219,36870,"2016-05-06","Hillary_Clinton"
"955",220,29986,"2016-05-07","Hillary_Clinton"
"956",221,30854,"2016-05-08","Hillary_Clinton"
"957",222,29441,"2016-05-09","Hillary_Clinton"
"958",223,29167,"2016-05-10","Hillary_Clinton"
"959",224,31748,"2016-05-11","Hillary_Clinton"
"960",225,25548,"2016-05-12","Hillary_Clinton"
"961",226,23658,"2016-05-13","Hillary_Clinton"
"962",227,19040,"2016-05-14","Hillary_Clinton"
"963",228,20119,"2016-05-15","Hillary_Clinton"
"964",229,24286,"2016-05-16","Hillary_Clinton"
"965",230,25424,"2016-05-17","Hillary_Clinton"
"966",231,29527,"2016-05-18","Hillary_Clinton"
"967",232,26724,"2016-05-19","Hillary_Clinton"
"968",233,24330,"2016-05-20","Hillary_Clinton"
"969",234,18213,"2016-05-21","Hillary_Clinton"
"970",235,20965,"2016-05-22","Hillary_Clinton"
"971",236,22797,"2016-05-23","Hillary_Clinton"
"972",237,23131,"2016-05-24","Hillary_Clinton"
"973",238,25915,"2016-05-25","Hillary_Clinton"
"974",239,29429,"2016-05-26","Hillary_Clinton"
"975",240,24627,"2016-05-27","Hillary_Clinton"
"976",241,19465,"2016-05-28","Hillary_Clinton"
"977",242,18839,"2016-05-29","Hillary_Clinton"
"978",243,20436,"2016-05-30","Hillary_Clinton"
"979",244,20801,"2016-05-31","Hillary_Clinton"
"980",245,20763,"2016-06-01","Hillary_Clinton"
"981",1,532,"2015-10-01","Gary_Johnson"
"982",2,439,"2015-10-02","Gary_Johnson"
"983",3,441,"2015-10-03","Gary_Johnson"
"984",4,472,"2015-10-04","Gary_Johnson"
"985",5,503,"2015-10-05","Gary_Johnson"
"986",6,545,"2015-10-06","Gary_Johnson"
"987",7,554,"2015-10-07","Gary_Johnson"
"988",8,548,"2015-10-08","Gary_Johnson"
"989",9,676,"2015-10-09","Gary_Johnson"
"990",10,530,"2015-10-10","Gary_Johnson"
"991",11,518,"2015-10-11","Gary_Johnson"
"992",12,629,"2015-10-12","Gary_Johnson"
"993",13,804,"2015-10-13","Gary_Johnson"
"994",14,1399,"2015-10-14","Gary_Johnson"
"995",15,901,"2015-10-15","Gary_Johnson"
"996",16,709,"2015-10-16","Gary_Johnson"
"997",17,523,"2015-10-17","Gary_Johnson"
"998",18,526,"2015-10-18","Gary_Johnson"
"999",19,722,"2015-10-19","Gary_Johnson"
"1000",20,742,"2015-10-20","Gary_Johnson"
"1001",21,720,"2015-10-21","Gary_Johnson"
"1002",22,692,"2015-10-22","Gary_Johnson"
"1003",23,760,"2015-10-23","Gary_Johnson"
"1004",24,449,"2015-10-24","Gary_Johnson"
"1005",25,495,"2015-10-25","Gary_Johnson"
"1006",26,581,"2015-10-26","Gary_Johnson"
"1007",27,554,"2015-10-27","Gary_Johnson"
"1008",28,551,"2015-10-28","Gary_Johnson"
"1009",29,765,"2015-10-29","Gary_Johnson"
"1010",30,569,"2015-10-30","Gary_Johnson"
"1011",31,475,"2015-10-31","Gary_Johnson"
"1012",32,431,"2015-11-01","Gary_Johnson"
"1013",33,590,"2015-11-02","Gary_Johnson"
"1014",34,652,"2015-11-03","Gary_Johnson"
"1015",35,613,"2015-11-04","Gary_Johnson"
"1016",36,626,"2015-11-05","Gary_Johnson"
"1017",37,681,"2015-11-06","Gary_Johnson"
"1018",38,495,"2015-11-07","Gary_Johnson"
"1019",39,478,"2015-11-08","Gary_Johnson"
"1020",40,554,"2015-11-09","Gary_Johnson"
"1021",41,579,"2015-11-10","Gary_Johnson"
"1022",42,855,"2015-11-11","Gary_Johnson"
"1023",43,670,"2015-11-12","Gary_Johnson"
"1024",44,555,"2015-11-13","Gary_Johnson"
"1025",45,414,"2015-11-14","Gary_Johnson"
"1026",46,435,"2015-11-15","Gary_Johnson"
"1027",47,504,"2015-11-16","Gary_Johnson"
"1028",48,595,"2015-11-17","Gary_Johnson"
"1029",49,570,"2015-11-18","Gary_Johnson"
"1030",50,624,"2015-11-19","Gary_Johnson"
"1031",51,613,"2015-11-20","Gary_Johnson"
"1032",52,405,"2015-11-21","Gary_Johnson"
"1033",53,417,"2015-11-22","Gary_Johnson"
"1034",54,514,"2015-11-23","Gary_Johnson"
"1035",55,498,"2015-11-24","Gary_Johnson"
"1036",56,452,"2015-11-25","Gary_Johnson"
"1037",57,382,"2015-11-26","Gary_Johnson"
"1038",58,397,"2015-11-27","Gary_Johnson"
"1039",59,448,"2015-11-28","Gary_Johnson"
"1040",60,380,"2015-11-29","Gary_Johnson"
"1041",61,419,"2015-11-30","Gary_Johnson"
"1042",62,454,"2015-12-01","Gary_Johnson"
"1043",63,499,"2015-12-02","Gary_Johnson"
"1044",64,484,"2015-12-03","Gary_Johnson"
"1045",65,481,"2015-12-04","Gary_Johnson"
"1046",66,424,"2015-12-05","Gary_Johnson"
"1047",67,463,"2015-12-06","Gary_Johnson"
"1048",68,552,"2015-12-07","Gary_Johnson"
"1049",69,743,"2015-12-08","Gary_Johnson"
"1050",70,817,"2015-12-09","Gary_Johnson"
"1051",71,751,"2015-12-10","Gary_Johnson"
"1052",72,585,"2015-12-11","Gary_Johnson"
"1053",73,516,"2015-12-12","Gary_Johnson"
"1054",74,546,"2015-12-13","Gary_Johnson"
"1055",75,597,"2015-12-14","Gary_Johnson"
"1056",76,555,"2015-12-15","Gary_Johnson"
"1057",77,908,"2015-12-16","Gary_Johnson"
"1058",78,636,"2015-12-17","Gary_Johnson"
"1059",79,577,"2015-12-18","Gary_Johnson"
"1060",80,493,"2015-12-19","Gary_Johnson"
"1061",81,595,"2015-12-20","Gary_Johnson"
"1062",82,537,"2015-12-21","Gary_Johnson"
"1063",83,533,"2015-12-22","Gary_Johnson"
"1064",84,541,"2015-12-23","Gary_Johnson"
"1065",85,494,"2015-12-24","Gary_Johnson"
"1066",86,457,"2015-12-25","Gary_Johnson"
"1067",87,540,"2015-12-26","Gary_Johnson"
"1068",88,438,"2015-12-27","Gary_Johnson"
"1069",89,467,"2015-12-28","Gary_Johnson"
"1070",90,534,"2015-12-29","Gary_Johnson"
"1071",91,540,"2015-12-30","Gary_Johnson"
"1072",92,530,"2015-12-31","Gary_Johnson"
"1073",93,481,"2016-01-01","Gary_Johnson"
