Q801,0.3830979055041403
Q1359,0.0409157330735509
Q1232,0.07476863127131028
Q1860,0.201656113005358
Q1029,0.27593765221626887
Q1599,0.041889917194349736
Q1469,0.05528494885533366
Q1281,0.18606916707257673
Q2059,0.01509985387238188
Q861,0.08597174866049682
Q1404,0.08085728202630298
Q103,0.03385289819775938
Q1842,0.06210423770092547
Q1471,0.05698977106673161
Q1810,0.014125669751583048
Q2335,0.21626887481734045
Q419,0.30004870920603993
Q2149,0.16122747199220652
Q726,0.12201656113005357
Q870,0.06478324403312226
Q2109,0.02630297126156844
Q977,0.2642474427666829
Q648,0.09084266926449097
Q359,0.06015586945932782
Q922,0.038480272771553824
Q1071,0.3397467121285923
Q1673,0.02898197759376522
Q587,0.04627374573794447
Q968,0.02143205065757428
Q610,0.0314174378957623
Q1596,0.01607403799318071
Q844,0.07574281539210911
Q1832,0.06843643448611787
Q1277,0.02240623477837311
Q178,0.0754992693619094
Q772,0.04359473940574768
Q1181,0.014125669751583048
Q367,0.06843643448611787
Q83,0.12274719922065269
Q277,0.02240623477837311
Q647,0.19020944958597172
Q894,0.07769118363370676
Q281,0.05065757428153921
Q777,0.07696054554310765
Q2220,0.016561130053580127
Q869,0.3360935216755967
Q2281,0.03482708231855821
Q394,0.04749147588894301
Q744,0.10423770092547491
Q2062,0.09157330735509012
Q1052,0.06161714564052606
Q1649,0.08597174866049682
Q1977,0.0314174378957623
Q701,0.04822211397954213
Q1088,0.09327812956648805
Q431,0.0694106186069167
Q2009,0.07330735509011203
Q33,0.45202143205065753
Q291,0.05236239649293716
Q951,0.01826595226497808
Q349,0.09473940574768631
Q58,0.10667316122747197
Q969,0.017291768144179247
Q497,0.0535801266439357
Q978,0.04359473940574768
Q819,0.3080857282026303
Q62,0.16634193862640037
Q1569,0.01485630784218217
Q1397,0.09644422795908426
Q1044,0.2735021919142718
Q1172,0.019727228446176324
Q1431,0.03750608865075499
Q847,0.07671699951290793
Q2070,0.08913784705309304
Q2019,0.09644422795908426
Q1644,0.04749147588894301
Q876,0.11276181198246467
Q1693,0.0625913297613249
Q68,0.17023867510959573
Q990,0.028494885533365804
Q1818,0.015343399902581586
Q2081,0.0728202630297126
Q2119,0.22771553823672672
Q1173,0.10301997077447636
Q1757,0.15319045299561618
Q2154,0.03385289819775938
Q891,0.0913297613248904
Q2273,0.2165124208475402
Q1348,0.07963955187530443
Q183,1.0
Q2311,0.04140282513395031
Q1100,0.08524111056989771
Q2192,0.04627374573794447
Q1146,0.0409157330735509
Q1229,0.047735021919142716
Q125,0.1707257671699951
Q1564,0.017291768144179247
Q494,0.018996590355577204
Q443,0.033365806137359955
Q912,0.2822698490014613
Q1,0.19045299561617146
Q2243,0.21870433511933754
Q1574,0.028494885533365804
Q328,0.14028251339503164
Q2232,0.030443253774963465
Q51,0.16171456405260595
Q202,0.1415002435460302
Q429,0.01826595226497808
Q1301,0.0723331709693132
Q1152,0.09693132001948367
Q1520,0.06746225036531904
Q570,0.04578665367754506
Q2080,0.08256210423770094
Q1914,0.051631758402338045
Q1396,0.0723331709693132
Q1045,0.26741354115927907
Q524,0.04018509498295177
Q950,0.021919142717973697
Q1015,0.03628835849975645
Q1341,0.0818314661471018
Q1583,0.015586945932781296
Q218,0.4006332196785192
Q463,0.1039941548952752
Q45,0.4052605942523137
Q1455,0.0443253774963468
Q2264,0.21626887481734045
Q1156,0.09863614223088163
Q2174,0.11519727228446175
Q412,0.02459814905017048
Q816,0.0974184120798831
Q99,0.16609839259620068
Q506,0.07355090112031173
Q1504,0.032878714076960545
Q1749,0.05504140282513395
Q1506,0.017778860204578664
Q1066,0.03750608865075499
Q155,0.5876765708718947
Q666,0.058451047247929856
Q369,0.06721870433511934
Q398,0.2798343886994642
Q1269,0.034096444227959086
Q1489,0.10642961519727229
Q1284,0.059912323429128105
Q545,0.06721870433511934
Q2222,0.05114466634193862
Q1562,0.015343399902581586
Q210,0.033122260107160253
Q100,0.13005358012664395
Q1814,0.01315148563078422
Q511,0.0221626887481734
Q1641,0.01509985387238188
Q495,0.12201656113005357
Q903,0.01948368241597662
Q565,0.10910862152946905
Q371,0.030686799805163173
Q156,0.07355090112031175
Q916,0.2820263029712615
Q1711,0.09887968826108134
Q433,0.019240136385776912
Q148,0.4074525085241111
Q586,0.1317584023380419
Q826,0.2761811982464686
Q1098,0.0884072089624939
Q1591,0.019240136385776912
Q571,0.10326351680467609
Q887,0.06819288845591817
Q2016,0.01509985387238188
Q2229,0.027764247442766683
Q957,0.024841695080370187
Q1204,0.10983925962006819
Q147,0.039698002922552364
Q866,0.09230394544568922
Q880,0.10009741841207988
Q257,0.04042864101315149
Q917,0.3078421821724306
Q216,0.14734534827082318
Q1890,0.04140282513395031
Q1859,0.08694593278129567
Q716,0.09522649780808573
Q1080,0.012420847540185093
Q2214,0.12664393570384802
Q722,0.09571358986848513
Q1706,0.021919142717973697
Q2049,0.08377983438869947
Q2151,0.21967851924013637
Q1487,0.041159279103750605
Q102,0.031173891865562593
Q2077,0.08426692644909888
Q1748,0.0942523136872869
Q2238,0.21846078908913785
Q414,0.39795421334632247
Q1216,0.06965416463711642
Q1946,0.037018996590355575
Q1374,0.033365806137359955
Q544,0.08889430102289332
Q1565,0.020944958597174865
Q656,0.23721383341451535
Q856,0.04237700925474914
Q1896,0.08426692644909888
Q659,0.1105698977106673
Q2065,0.0910862152946907
Q1709,0.1161714564052606
Q684,0.1100828056502679
Q2207,0.02971261568436434
Q1201,0.07598636142230882
Q1636,0.023867510959571358
Q2036,0.010959571358986848
Q1821,0.014369215781782758
Q595,0.05236239649293716
Q2260,0.21675596687773988
Q481,0.023867510959571358
Q1513,0.031660983925962005
Q1555,0.04870920603994155
Q1837,0.01485630784218217
Q163,0.04578665367754506
Q763,0.23843156356551387
Q1607,0.02118850462737457
Q2025,0.06867998051631757
Q2011,0.01509985387238188
Q327,0.05528494885533365
Q454,0.07379444715051145
Q592,0.034583536288358495
Q1107,0.06697515830491962
Q391,0.02289332683877253
Q735,0.08256210423770094
Q2319,0.21602532878714076
Q2239,0.027764247442766683
Q1547,0.026059425231368727
Q688,0.1039941548952752
Q2230,0.02581587920116902
Q2300,0.20993667803214808
Q1026,0.04603019970774476
Q1972,0.030686799805163176
Q2096,0.048952752070141256
Q2114,0.027277155382367264
Q2282,0.21553823672674136
Q1183,0.2111544081831466
Q1083,0.08353628835849974
Q1375,0.034096444227959086
Q233,0.30126643935703845
Q898,0.04700438382854359
Q1721,0.12201656113005357
Q2294,0.054310764734534826
Q2241,0.02679006332196785
Q556,0.14734534827082318
Q1807,0.014369215781782758
Q2142,0.034583536288358495
Q332,0.10667316122747197
Q1494,0.0881636629322942
Q749,0.06819288845591817
Q1270,0.02167559668777399
Q1258,0.08110082805650266
Q514,0.06039941548952752
Q2217,0.013638577691183632
Q1724,0.05138821237213834
Q1141,0.018753044325377496
Q1795,0.020214320506575744
Q1376,0.018753044325377496
Q1372,0.01826595226497808
Q770,0.05260594252313688
Q1522,0.09206039941548952
Q1710,0.026059425231368727
Q1171,0.056015586945932776
Q284,0.05114466634193862
Q1688,0.01826595226497808
Q895,0.08280565026790063
Q278,0.027277155382367264
Q1115,0.07525572333170968
Q883,0.05772040915733074
Q1477,0.09522649780808573
Q500,0.09498295177788602
Q1468,0.020701412566975157
Q1707,0.051875304432537746
Q661,0.026546517291768143
Q1256,0.05552849488553337
Q1448,0.015343399902581586
Q1623,0.03214807598636142
Q424,0.3080857282026303
Q293,0.021919142717973697
Q317,0.06064296151972722
Q166,0.0881636629322942
Q606,0.02240623477837311
Q244,0.2679006332196785
Q1009,0.27910375060886505
Q878,0.28567949342425714
Q144,0.1734047735021919
Q24,0.04919629810034096
Q2063,0.04237700925474914
Q943,0.08329274232830006
Q1213,0.010228933268387724
Q1441,0.012664393570384803
Q1996,0.09059912323429128
Q683,0.249147588894301
Q8,0.11276181198246467
Q2276,0.21626887481734045
Q982,0.01948368241597662
Q2003,0.08524111056989771
Q2013,0.1544081831466147
Q901,0.08670238675109596
Q286,0.04481246955674622
Q961,0.028251339503166096
Q1057,0.059912323429128105
Q2048,0.08353628835849974
Q2205,0.021919142717973697
Q643,0.11300535801266438
Q2029,0.013395031660983926
Q1820,0.016561130053580127
Q910,0.1585484656600097
Q2148,0.01485630784218217
Q1025,0.28153921091086215
Q1108,0.0786653677545056
Q436,0.02362396492937165
Q751,0.08913784705309304
Q1121,0.07963955187530443
Q217,0.19629810034096443
Q1971,0.027277155382367264
Q907,0.033122260107160253
Q1533,0.06794934242571846
Q2293,0.061373599610326346
Q2008,0.013882123721383342
