Row,view,time,name
23,760,2015102300,Gary_Johnson
24,449,2015102400,Gary_Johnson
25,495,2015102500,Gary_Johnson
26,581,2015102600,Gary_Johnson
27,554,2015102700,Gary_Johnson
28,551,2015102800,Gary_Johnson
29,765,2015102900,Gary_Johnson
30,569,2015103000,Gary_Johnson
31,475,2015103100,Gary_Johnson
32,431,2015110100,Gary_Johnson
33,590,2015110200,Gary_Johnson
34,652,2015110300,Gary_Johnson
35,613,2015110400,Gary_Johnson
36,626,2015110500,Gary_Johnson
37,681,2015110600,Gary_Johnson
38,495,2015110700,Gary_Johnson
39,478,2015110800,Gary_Johnson
40,554,2015110900,Gary_Johnson
41,579,2015111000,Gary_Johnson
42,855,2015111100,Gary_Johnson
43,670,2015111200,Gary_Johnson
44,555,2015111300,Gary_Johnson
45,414,2015111400,Gary_Johnson
46,435,2015111500,Gary_Johnson
47,504,2015111600,Gary_Johnson
48,595,2015111700,Gary_Johnson
49,570,2015111800,Gary_Johnson
50,624,2015111900,Gary_Johnson
51,613,2015112000,Gary_Johnson
52,405,2015112100,Gary_Johnson
53,417,2015112200,Gary_Johnson
54,514,2015112300,Gary_Johnson
55,498,2015112400,Gary_Johnson
56,452,2015112500,Gary_Johnson
57,382,2015112600,Gary_Johnson
58,397,2015112700,Gary_Johnson
59,448,2015112800,Gary_Johnson
60,380,2015112900,Gary_Johnson
61,419,2015113000,Gary_Johnson
62,454,2015120100,Gary_Johnson
63,499,2015120200,Gary_Johnson
64,484,2015120300,Gary_Johnson
65,481,2015120400,Gary_Johnson
66,424,2015120500,Gary_Johnson
67,463,2015120600,Gary_Johnson
68,552,2015120700,Gary_Johnson
69,743,2015120800,Gary_Johnson
70,817,2015120900,Gary_Johnson
71,751,2015121000,Gary_Johnson
72,585,2015121100,Gary_Johnson
73,516,2015121200,Gary_Johnson
74,546,2015121300,Gary_Johnson
75,597,2015121400,Gary_Johnson
76,555,2015121500,Gary_Johnson
77,908,2015121600,Gary_Johnson
78,636,2015121700,Gary_Johnson
79,577,2015121800,Gary_Johnson
80,493,2015121900,Gary_Johnson
81,595,2015122000,Gary_Johnson
82,537,2015122100,Gary_Johnson
83,533,2015122200,Gary_Johnson
84,541,2015122300,Gary_Johnson
85,494,2015122400,Gary_Johnson
86,457,2015122500,Gary_Johnson
87,540,2015122600,Gary_Johnson
88,438,2015122700,Gary_Johnson
89,467,2015122800,Gary_Johnson
90,534,2015122900,Gary_Johnson
91,540,2015123000,Gary_Johnson
92,530,2015123100,Gary_Johnson
93,481,2016010100,Gary_Johnson
94,489,2016010200,Gary_Johnson
95,492,2016010300,Gary_Johnson
96,537,2016010400,Gary_Johnson
97,1118,2016010500,Gary_Johnson
98,6867,2016010600,Gary_Johnson
99,7114,2016010700,Gary_Johnson
100,2365,2016010800,Gary_Johnson
101,1708,2016010900,Gary_Johnson
102,1363,2016011000,Gary_Johnson
103,1284,2016011100,Gary_Johnson
104,1433,2016011200,Gary_Johnson
105,1491,2016011300,Gary_Johnson
106,1338,2016011400,Gary_Johnson
107,1626,2016011500,Gary_Johnson
108,1160,2016011600,Gary_Johnson
109,1118,2016011700,Gary_Johnson
110,1473,2016011800,Gary_Johnson
111,1343,2016011900,Gary_Johnson
112,1453,2016012000,Gary_Johnson
113,1435,2016012100,Gary_Johnson
114,1707,2016012200,Gary_Johnson
115,1275,2016012300,Gary_Johnson
116,1228,2016012400,Gary_Johnson
117,1204,2016012500,Gary_Johnson
118,1413,2016012600,Gary_Johnson
119,1495,2016012700,Gary_Johnson
120,1348,2016012800,Gary_Johnson
121,1658,2016012900,Gary_Johnson
122,1259,2016013000,Gary_Johnson
123,1342,2016013100,Gary_Johnson
124,1844,2016020100,Gary_Johnson
125,3039,2016020200,Gary_Johnson
126,3148,2016020300,Gary_Johnson
127,2522,2016020400,Gary_Johnson
128,1914,2016020500,Gary_Johnson
129,1810,2016020600,Gary_Johnson
130,1921,2016020700,Gary_Johnson
131,1620,2016020800,Gary_Johnson
132,1833,2016020900,Gary_Johnson
133,3531,2016021000,Gary_Johnson
134,2556,2016021100,Gary_Johnson
135,2009,2016021200,Gary_Johnson
136,1674,2016021300,Gary_Johnson
137,1601,2016021400,Gary_Johnson
138,1763,2016021500,Gary_Johnson
139,2003,2016021600,Gary_Johnson
140,2066,2016021700,Gary_Johnson
141,1991,2016021800,Gary_Johnson
142,1964,2016021900,Gary_Johnson
143,1752,2016022000,Gary_Johnson
144,2758,2016022100,Gary_Johnson
145,2481,2016022200,Gary_Johnson
146,2275,2016022300,Gary_Johnson
147,2994,2016022400,Gary_Johnson
148,2750,2016022500,Gary_Johnson
149,3023,2016022600,Gary_Johnson
150,2474,2016022700,Gary_Johnson
151,2720,2016022800,Gary_Johnson
152,3020,2016022900,Gary_Johnson
153,5910,2016030100,Gary_Johnson
154,7832,2016030200,Gary_Johnson
155,8297,2016030300,Gary_Johnson
156,6745,2016030400,Gary_Johnson
157,4082,2016030500,Gary_Johnson
158,5029,2016030600,Gary_Johnson
159,4447,2016030700,Gary_Johnson
160,3884,2016030800,Gary_Johnson
161,4372,2016030900,Gary_Johnson
162,3260,2016031000,Gary_Johnson
163,3560,2016031100,Gary_Johnson
164,3029,2016031200,Gary_Johnson
165,2992,2016031300,Gary_Johnson
166,3370,2016031400,Gary_Johnson
167,4834,2016031500,Gary_Johnson
168,8478,2016031600,Gary_Johnson
169,4673,2016031700,Gary_Johnson
170,3558,2016031800,Gary_Johnson
171,3121,2016031900,Gary_Johnson
172,3516,2016032000,Gary_Johnson
173,3179,2016032100,Gary_Johnson
174,3522,2016032200,Gary_Johnson
175,3381,2016032300,Gary_Johnson
176,3643,2016032400,Gary_Johnson
177,4388,2016032500,Gary_Johnson
178,6011,2016032600,Gary_Johnson
179,5281,2016032700,Gary_Johnson
180,4696,2016032800,Gary_Johnson
181,4042,2016032900,Gary_Johnson
182,4080,2016033000,Gary_Johnson
183,4110,2016033100,Gary_Johnson
184,3479,2016040100,Gary_Johnson
185,3849,2016040200,Gary_Johnson
186,2690,2016040300,Gary_Johnson
187,2434,2016040400,Gary_Johnson
188,3649,2016040500,Gary_Johnson
189,3998,2016040600,Gary_Johnson
190,2502,2016040700,Gary_Johnson
191,2543,2016040800,Gary_Johnson
192,2393,2016040900,Gary_Johnson
193,2301,2016041000,Gary_Johnson
194,2387,2016041100,Gary_Johnson
195,2265,2016041200,Gary_Johnson
196,2034,2016041300,Gary_Johnson
197,2690,2016041400,Gary_Johnson
198,2135,2016041500,Gary_Johnson
199,1660,2016041600,Gary_Johnson
200,1625,2016041700,Gary_Johnson
201,1786,2016041800,Gary_Johnson
202,2114,2016041900,Gary_Johnson
203,3293,2016042000,Gary_Johnson
204,2462,2016042100,Gary_Johnson
205,1927,2016042200,Gary_Johnson
206,2983,2016042300,Gary_Johnson
207,1982,2016042400,Gary_Johnson
208,1794,2016042500,Gary_Johnson
209,2310,2016042600,Gary_Johnson
210,3934,2016042700,Gary_Johnson
211,2672,2016042800,Gary_Johnson
212,2290,2016042900,Gary_Johnson
213,2074,2016043000,Gary_Johnson
214,1992,2016050100,Gary_Johnson
215,2399,2016050200,Gary_Johnson
216,3137,2016050300,Gary_Johnson
217,20369,2016050400,Gary_Johnson
218,15161,2016050500,Gary_Johnson
219,13605,2016050600,Gary_Johnson
220,11032,2016050700,Gary_Johnson
221,10930,2016050800,Gary_Johnson
222,9568,2016050900,Gary_Johnson
223,8265,2016051000,Gary_Johnson
224,6272,2016051100,Gary_Johnson
225,4900,2016051200,Gary_Johnson
226,3946,2016051300,Gary_Johnson
227,3399,2016051400,Gary_Johnson
228,3198,2016051500,Gary_Johnson
229,3691,2016051600,Gary_Johnson
230,5959,2016051700,Gary_Johnson
231,8944,2016051800,Gary_Johnson
232,14645,2016051900,Gary_Johnson
233,11003,2016052000,Gary_Johnson
234,10557,2016052100,Gary_Johnson
235,10171,2016052200,Gary_Johnson
236,9864,2016052300,Gary_Johnson
237,7868,2016052400,Gary_Johnson
238,8211,2016052500,Gary_Johnson
239,8670,2016052600,Gary_Johnson
240,9787,2016052700,Gary_Johnson
241,9335,2016052800,Gary_Johnson
242,26052,2016052900,Gary_Johnson
243,37613,2016053000,Gary_Johnson
244,22533,2016053100,Gary_Johnson
245,22282,2016060100,Gary_Johnson
